VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
4425,MARTIGNETTI COMPANIES,24534,Joseph Drouhin Nuits St Geo,44.44,67.99,750,60,2666.4,27,1829.73,1151.83,2.99,144929.24,-836.67,-45.7264186519323,0.45,0.686217371737174
4425,MARTIGNETTI COMPANIES,27619,Opus One 2011,442.38,667.99,1500,6,2654.28,0,0,0,0,144929.24,-2654.28,-inf,0,0
17035,PERNOD RICARD USA,5077,Malibu Red,12.69,16.99,750,209,2652.21,617,8970.83,5105.55,486.21,123780.22,6318.62,70.4351771240788,2.95215311004785,3.38239807556717
4425,MARTIGNETTI COMPANIES,27926,Barone Ricasoli Rocca Guicci,15.78,23.99,750,168,2651.04,0,0,0,0,144929.24,-2651.04,-inf,0,0
1128,BROWN-FORMAN CORP,2131,Jack Daniels No 7 Black Trav,10.15,12.99,375,261,2649.15,4089,53116.11,31695.6,1604.82,68601.68,50466.96,95.0125300968011,15.6666666666667,20.0502463054187
9552,M S WALKER INC,25497,Triga Alicante Tinto 11,12.98,19.99,750,204,2647.92,204,4077.96,1819.09,22.76,55551.82,1430.04,35.0675337668834,1,1.54006163328197
9552,M S WALKER INC,32592,Mionetto Frizzante Prosecco,11.56,16.99,750,229,2647.24,671,12696.29,8517.5,74.26,55551.82,10049.05,79.1494995782232,2.93013100436681,4.79604795938411
8352,LUXCO INC,2294,Yellow Stone Ltd Edition 15,82.67,104.99,750,32,2645.44,53,5564.47,2729.74,41.75,10261.6,2919.03,52.4583653070283,1.65625,2.10341946897303
9206,PHILLIPS PRODUCTS CO.,9028,Prairie Organic Gin,11.59,17.99,750,228,2642.52,386,5971.14,3854.04,304.2,2211.83,3328.62,55.7451340949969,1.69298245614035,2.25963852686072
90010,VINEXTRA INC,17361,Grateful Red Redhawk Pnt Nr,11.64,16.99,750,227,2642.28,225,3989.75,3213.19,24.83,524.94,1347.47,33.7732940660442,0.991189427312775,1.50996487881678
9165,ULTRA BEVERAGE COMPANY LLP,43777,Ben Marco Cab Svgn,12.16,17.99,750,217,2638.72,247,4284.53,3302.1,27.27,68054.7,1645.81,38.4128480836871,1.13824884792627,1.62371528619937
1392,CONSTELLATION BRANDS INC,44992,R Mondavi RSV Cab Svgn,67.56,119.99,750,39,2634.84,34,4193.66,3209.74,3.75,79528.99,1558.82,37.1708722214009,0.871794871794872,1.59161846639644
9165,ULTRA BEVERAGE COMPANY LLP,1277,Kavalan Ex-Bourbon Oak Whsky,87.78,114.99,750,30,2633.4,6,689.94,689.94,4.74,68054.7,-1943.46,-281.685363944691,0.2,0.261995898838004
90024,VINILANDIA USA,24591,Dominios Ribera del Duero Cr,9.67,14.99,750,272,2630.24,219,2132.81,1143.85,24.37,2802.64,-497.43,-23.3227526127503,0.805147058823529,0.810880375935276
90052,HAUNTING WHISPER VYDS,18811,Haunting Whisper Vyds Vignol,7.84,11.99,750,335,2626.4,280,3357.2,2541.88,30.96,27.61,730.8,21.768140116764,0.835820895522388,1.27825159914712
12546,JIM BEAM BRANDS COMPANY,634,Cruzan Aged Light Rum,10.21,13.99,1000,257,2623.97,284,3973.16,3301.64,298.2,123880.97,1349.19,33.9576055331273,1.10505836575876,1.51417889686239
4425,MARTIGNETTI COMPANIES,12324,Conterno Fantino Barb Alba,19.86,28.99,750,132,2621.52,93,2634.07,1837.35,10.28,144929.24,12.5499999999997,0.476448993382853,0.704545454545455,1.00478729897159
4425,MARTIGNETTI COMPANIES,35801,Penfolds Rawsons Shiraz/Cab,6.12,8.99,750,428,2619.36,422,3793.78,1869.92,46.99,144929.24,1174.42,30.9564603113517,0.985981308411215,1.44836143180013
7245,PROXIMO SPIRITS INC.,2832,Bushmills 21 Year Old Irish,74.81,103.99,750,35,2618.35,30,3119.7,1975.81,23.65,38994.78,501.35,16.0704554925153,0.857142857142857,1.19147554757767
3551,GILMANTON WINERY & VINEYARD,27332,Gilmanton Raspberry Merlot,10.38,15.99,750,252,2615.76,125,1998.75,1487.07,13.82,26.63,-617.01,-30.8697936210131,0.496031746031746,0.764118267730985
3252,E & J GALLO WINERY,24819,Brancaia Blu Rosso Toscana,48.38,74.99,750,54,2612.52,22,1649.78,1049.86,2.44,61966.91,-962.74,-58.3556595424844,0.407407407407407,0.631489902469646
4425,MARTIGNETTI COMPANIES,10402,Silver Oak Cab Svgn Napa,372.41,539.99,3000,7,2606.87,3,1619.97,1619.97,1.35,144929.24,-986.9,-60.9208812508874,0.428571428571429,0.621423392804398
7153,PINE STATE TRADING CO,22171,Lucienne Smith Vyd Pnt Nr,31.03,49.99,750,84,2606.52,40,1799.6,1439.68,4.41,15884.82,-806.92,-44.8388530784619,0.476190476190476,0.690422479014165
9815,WINE GROUP INC,18529,Cupcake Moscato,5.1,8.99,750,511,2606.1,442,3624.58,1599.08,49.25,27100.41,1018.48,28.0992556378946,0.864970645792564,1.39080618548789
4425,MARTIGNETTI COMPANIES,10440,Ridge East Branch Znfdl,18.06,27.99,750,144,2600.64,115,3448.85,2429.19,12.73,144929.24,848.21,24.5939950998159,0.798611111111111,1.32615433124154
4425,MARTIGNETTI COMPANIES,25596,Kettmeir Muller Thurgau Alto,13.33,19.99,750,195,2599.35,190,3798.1,1499.25,21.19,144929.24,1198.75,31.5618335483531,0.974358974358974,1.46117298555408
9165,ULTRA BEVERAGE COMPANY LLP,38137,Lange RSV Willamette Pnt Nr,19.99,31.99,750,130,2598.7,194,6001.06,3049.02,21.59,68054.7,3402.36,56.6959837095447,1.49230769230769,2.30925462731366
4425,MARTIGNETTI COMPANIES,18097,Shafer Relentless Syrah,55.17,79.99,750,47,2592.99,177,15220.23,6535.24,19.72,144929.24,12627.24,82.9635294604615,3.76595744680851,5.8697603924427
9552,M S WALKER INC,46475,Tilia Chard Mendoza,6.75,11.99,750,384,2592,430,4361.7,2279.76,47.8,55551.82,1769.7,40.573629548112,1.11979166666667,1.68275462962963
388,ATLANTIC IMPORTING COMPANY,2119,Glendalough 13 Yr Sngle Malt,66.4,89.99,750,39,2589.6,115,9838.85,6924.19,90.7,211.74,7249.25,73.6798507955706,2.94871794871795,3.79937055915972
2000,SOUTHERN WINE & SPIRITS NE,20061,Ch Pavie 10 Brdx,369.86,539.99,750,7,2589.02,7,3779.93,1079.98,0.79,19016.59,1190.91,31.5061390025741,1,1.45998485913589
3960,DIAGEO NORTH AMERICA INC,3517,Smirnoff Sorbet Mango/Pasion,6.83,10.99,750,379,2588.57,1467,13984.83,6675.51,1155.81,257032.07,11396.26,81.4901575492873,3.87071240105541,5.40253112722468
1587,VINEYARD BRANDS LLC,27763,Warre's Port 1970,107.38,159.99,750,24,2577.12,5,799.95,799.95,0.55,6070.09,-1777.17,-222.160135008438,0.208333333333333,0.310404637735146
3252,E & J GALLO WINERY,26357,Storypoint Cab Svgn,6.7,9.99,750,384,2572.8,331,3306.69,369.63,37.22,61966.91,733.89,22.1940974206835,0.861979166666667,1.28524953358209
9165,ULTRA BEVERAGE COMPANY LLP,4041,Gran Patron Piedra,285.71,399.99,750,9,2571.39,11,4399.89,4399.89,8.69,68054.7,1828.5,41.5578571282464,1.22222222222222,1.71109399974333
4425,MARTIGNETTI COMPANIES,14219,Lucien Boillot & Fils Volnay,42.85,65.99,750,60,2571,1,65.99,65.99,0.11,144929.24,-2505.01,-3796.0448552811,0.0166666666666667,0.0256670556203812
90011,FORTUNE WINE BROKERS LLC,17897,L'Argentier Rose d'Aramon,9.45,13.99,750,272,2570.4,179,2682.21,1453.03,19.88,238.61,111.81,4.16857740445379,0.658088235294118,1.04349906629318
8673,STE MICHELLE WINE ESTATES,39107,Antinori Bolgheri Guado,61.18,92.99,750,42,2569.56,61,5948.39,3220.67,6.8,15919.7,3378.83,56.8024288925239,1.45238095238095,2.31494497112346
9552,M S WALKER INC,39765,Grahams 20-Yr Tawny Port,33.78,49.99,750,76,2567.28,72,3599.28,2499.5,8,55551.82,1032,28.672401146896,0.947368421052632,1.40198186407404
4425,MARTIGNETTI COMPANIES,13062,P Michael Apres Midi Svgn Bl,33.33,52.99,750,77,2566.41,141,7048.59,1749.65,15.8,144929.24,4482.18,63.5897392244406,1.83116883116883,2.74647854395829
8673,STE MICHELLE WINE ESTATES,33966,Prunotto Barbaresco,33.33,56.99,750,77,2566.41,161,8233.39,6034.82,17.81,15919.7,5666.98,68.8292428756563,2.09090909090909,3.20813509922421
3924,HEAVEN HILL DISTILLERIES,5220,Basilica Sambuca,5.79,10.49,750,443,2564.97,910,7490.9,3723,716.86,14069.87,4925.93,65.7588540762792,2.05417607223476,2.92046300736461
4425,MARTIGNETTI COMPANIES,45128,Paul Hobbs Chard RRV,32.46,49.99,750,79,2564.34,151,7618.49,3559.3,16.79,144929.24,5054.15,66.3405740507633,1.91139240506329,2.9709359913272
9552,M S WALKER INC,11029,M Molitor Spatlese Mosel,17.8,25.99,750,144,2563.2,147,3944.53,2894.92,16.26,55551.82,1381.33,35.0188742385024,1.02083333333333,1.53890839575531
9165,ULTRA BEVERAGE COMPANY LLP,16646,Cesari Jema Corvina Veronese,24.18,36.99,750,106,2563.08,89,3292.11,776.79,9.98,68054.7,729.03,22.1447643000993,0.839622641509434,1.28443513273093
4425,MARTIGNETTI COMPANIES,21419,Round Hill Comm Man Cab Svgn,5.47,7.99,750,468,2559.96,456,3643.44,287.64,51.3,144929.24,1083.48,29.7378301824649,0.974358974358974,1.42324098814044
3252,E & J GALLO WINERY,6257,Carlo Rossi Blush Calif,9.86,14.99,4000,259,2553.74,263,3942.37,779.48,157.8,61966.91,1388.63,35.2232286670201,1.01544401544402,1.5437632648586
4692,KOBRAND CORPORATION,13082,Cakebread Chard Rsv,35.94,54.99,750,71,2551.74,54,2969.46,1649.7,6,9139.38,417.72,14.0672041381261,0.76056338028169,1.16370006348609
1650,Circa Wines,15322,Vinum Cellars Scrapper Cab F,19.17,29.99,750,133,2549.61,88,2581.12,1591.46,9.78,211.97,31.5099999999998,1.22078787503099,0.661654135338346,1.01235875290731
7153,PINE STATE TRADING CO,20728,Villa Jolanda Cocnut Moscato,6.2,8.99,750,411,2548.2,306,3366.94,1706.45,34.07,15884.82,818.74,24.3170356466109,0.744525547445256,1.32130131072914
98450,Serralles Usa LLC,8543,Kringle Cream,14.81,19.99,750,172,2547.32,334,5684.66,3789.78,263.3,856.02,3137.34,55.1895803794774,1.94186046511628,2.23162382425451
10754,PERFECTA WINES,24930,L'Ecole No 41 Cab 12 Walla W,28.28,42.99,750,90,2545.2,69,2966.31,2106.51,7.65,28720.52,421.11,14.1964258624351,0.766666666666667,1.16545261669024
6213,MHW LTD,7828,Bols Peach Schnapps,6.39,9.99,750,398,2543.22,735,5409.65,4011.58,579.49,9621.58,2866.43,52.9873466860148,1.84673366834171,2.12708692130449
4425,MARTIGNETTI COMPANIES,26163,Lindemans Cawarra Shiraz/Cab,8.82,13.49,1500,288,2540.16,258,3480.42,1349,57.87,144929.24,940.26,27.0157050011206,0.895833333333333,1.37015778533636
4425,MARTIGNETTI COMPANIES,25597,Kettmeir Pnt Grigio Alto Adi,13.79,19.99,750,184,2537.36,172,3438.28,1959.02,19.1,144929.24,900.92,26.2026362018218,0.934782608695652,1.35506195415708
90024,VINILANDIA USA,46725,Broadbent Auction RSV,12.98,21.99,750,195,2531.1,267,5742.33,4776.78,29.47,2802.64,3211.23,55.9220734440549,1.36923076923077,2.26870925684485
9165,ULTRA BEVERAGE COMPANY LLP,6863,Jekel Grvlstone Montry Chard,6.99,10.49,750,362,2530.38,362,4361.78,2744.25,40.18,68054.7,1831.4,41.9874454924366,1,1.72376481002853
4425,MARTIGNETTI COMPANIES,26502,Laroche Chablis St Martin,15.06,21.99,750,168,2530.08,16,351.84,197.91,1.78,144929.24,-2178.24,-619.099590723056,0.0952380952380952,0.139062796433314
12546,JIM BEAM BRANDS COMPANY,906,DeKuyper Watermelon Pucker,10.15,12.99,1000,249,2527.35,227,2948.73,1597.77,238.35,123880.97,421.38,14.2902198573623,0.911646586345382,1.16672799572675
12546,JIM BEAM BRANDS COMPANY,8708,Kamchatka Vodka,4.62,6.29,1000,547,2527.14,564,3547.56,528.36,592.2,123880.97,1020.42,28.7639955349592,1.03107861060329,1.40378451530188
4425,MARTIGNETTI COMPANIES,18099,Shafer Hillside Cab Svgn,315.75,460.99,1500,8,2526,12,5531.88,2765.94,2.7,144929.24,3005.88,54.3374042820886,1.5,2.18997624703088
4425,MARTIGNETTI COMPANIES,4353,AnestasiA Vodka,26.8,36.99,750,94,2519.2,261,7990.39,5591.19,205.76,144929.24,5471.19,68.4721271427302,2.77659574468085,3.1717966020959
12546,JIM BEAM BRANDS COMPANY,5795,Courvoisier L'Essence Cognac,2518.51,3399.99,750,1,2518.51,1,3399.99,3399.99,0.79,123880.97,881.48,25.9259586057606,1,1.35000059559025
4425,MARTIGNETTI COMPANIES,24106,Oliver Chanzy Rly 1 Cru Mar,23.97,34.99,750,105,2516.85,95,3324.05,1294.63,10.61,144929.24,807.2,24.2836299092974,0.904761904761905,1.32071835826529
4425,MARTIGNETTI COMPANIES,11774,Diamond Crk Cab Svgn Volcanc,148.02,224.99,750,17,2516.34,19,4274.81,1799.92,2.12,144929.24,1758.47,41.1356294197871,1.11764705882353,1.69882050915218
5992,MCCORMICK DISTILLING CO,120,Tarantula Azul Tequila Gift,10.44,13.99,750,241,2516.04,273,3819.27,2909.92,215.21,1567.85,1303.23,34.1224893762421,1.13278008298755,1.51796871273907
7153,PINE STATE TRADING CO,4760,Kinky Flame Whisky,13.17,17.99,750,191,2515.47,577,10272.23,6055.61,454.95,15884.82,7756.76,75.5119384982618,3.02094240837696,4.08362254369959
9552,M S WALKER INC,27165,Jean-Paul & Benoit Droin 14,14.96,21.99,750,168,2513.28,121,2660.79,1781.19,13.41,55551.82,147.51,5.54384224234155,0.720238095238095,1.05869222689076
4425,MARTIGNETTI COMPANIES,29470,Pahlmeyer Napa Red,96.54,139.99,750,26,2510.04,23,3909.77,2549.85,2.56,144929.24,1399.73,35.8008271586308,0.884615384615385,1.55765246768976
10754,PERFECTA WINES,24585,Moshin Vyds Pnt Nr RRV,14.93,24.99,750,168,2508.24,121,2953.79,1682.31,13.42,28720.52,445.55,15.084010711662,0.720238095238095,1.17763451663318
9744,FREDERICK WILDMAN & SONS,26701,O Leflaive Bourgne Setill 14,14.83,22.99,750,169,2506.27,130,2988.7,1563.32,14.47,3999.93,482.43,16.1418007829491,0.769230769230769,1.19248923699362
7255,PSP WINES,24844,Mureda Tempranillo Organic,7.28,10.99,750,344,2504.32,146,1312.54,827.08,16.19,648.71,-1191.78,-90.7995184908651,0.424418604651163,0.524110337337082
4425,MARTIGNETTI COMPANIES,26853,Eric Kent Cuvee Renee Svgn B,20.68,29.99,750,121,2502.28,53,1589.47,1259.58,5.83,144929.24,-912.81,-57.4285768212045,0.43801652892562,0.635208689675016
8352,LUXCO INC,8114,Arrow Creme de Strawberry,6.39,7.99,750,391,2498.49,480,3835.2,2508.86,378.36,10261.6,1336.71,34.8537234042553,1.22762148337596,1.53500714431517
9552,M S WALKER INC,26012,Bodega Noemia D Patagonia 13,17.23,24.99,750,145,2498.35,115,2873.85,2374.05,12.67,55551.82,375.5,13.0660960036188,0.793103448275862,1.15029919747033
9206,PHILLIPS PRODUCTS CO.,970,Prairie Organic Kosher Vodka,12.11,17.99,750,206,2494.66,483,7500.17,4522.11,380.66,2211.83,5005.51,66.7386205912666,2.34466019417476,3.00648986234597
1703,ALISA CARR BEVERAGES,90089,Ch Lynch Bages 12 Pauillac,77.92,119.99,750,32,2493.44,159,19078.41,5759.52,17.8,172,16584.97,86.9305670650751,4.96875,7.65144138218686
9744,FREDERICK WILDMAN & SONS,18891,Churchill's Vintage Port 11,44.51,80.99,750,56,2492.56,106,7492.94,5066.29,11.75,3999.93,5000.38,66.7345527923619,1.89285714285714,3.0061222197259
10754,PERFECTA WINES,33735,Hopler Trockenbeerenauslese,29.67,45.99,375,84,2492.28,0,0,0,0,28720.52,-2492.28,-inf,0,0
4425,MARTIGNETTI COMPANIES,27870,Flor Prosecco,10.38,15.99,750,240,2491.2,44,730.56,456.72,4.87,144929.24,-1760.64,-240.998685939553,0.183333333333333,0.293256262042389
660,SAZERAC NORTH AMERICA INC.,2950,1792 Sweet Wheat Bourbon,27.99,34.99,750,89,2491.11,89,3170.11,1705.52,70.1,17932.33,679,21.4188151199801,1,1.27256925627532
9165,ULTRA BEVERAGE COMPANY LLP,15575,Monte Faliesi Falanghina,5.88,8.99,750,423,2487.24,1605,14428.95,7704.43,178.35,68054.7,11941.71,82.7621552503821,3.79432624113475,5.80118927003425
4425,MARTIGNETTI COMPANIES,28155,Sauvion Muscadet Ch de Cler,10.32,15.99,750,241,2487.12,264,4263.36,2247.61,29.36,144929.24,1776.24,41.6629137581626,1.0954356846473,1.71417543182476
1128,BROWN-FORMAN CORP,370,Finlandia Vodka,10.36,13.99,1000,240,2486.4,234,3273.66,1622.84,245.7,68601.68,787.26,24.0483128974909,0.975,1.31662644787645
1392,CONSTELLATION BRANDS INC,37794,Blackstone Znfdl Cal,5.19,7.99,750,479,2486.01,429,3721.71,2471.18,47.51,79528.99,1235.7,33.2024795053887,0.895615866388309,1.49706155647001
90047,CRUSH WINES,22630,Ryan Patrick Rsv Cab,20.54,29.99,750,121,2485.34,107,3106.93,2579.12,11.79,1457.73,621.59,20.0065659670479,0.884297520661157,1.25010260165611
2000,SOUTHERN WINE & SPIRITS NE,20023,Inglenook Cask Cab Svgn,48.69,79.99,750,51,2483.19,78,5989.22,3749.51,8.66,19016.59,3506.03,58.5390084184585,1.52941176470588,2.41190565361491
4425,MARTIGNETTI COMPANIES,36208,Ch Bellevue Lussac St Emili,10.34,14.99,750,240,2481.6,152,3342.48,2264.97,16.83,144929.24,860.88,25.7557262870683,0.633333333333333,1.34690522243714
90047,CRUSH WINES,22663,Iron Horse Ocean Rsv Nationa,27.88,44.99,750,89,2481.32,29,779.71,399.85,3.22,1457.73,-1701.61,-218.236267330161,0.325842696629214,0.314231941063627
3252,E & J GALLO WINERY,23025,Carlo Rossi Red Sangria Cal,10.2,14.99,4000,243,2478.6,258,3867.42,2083.61,154.8,61966.91,1388.82,35.9107622135687,1.06172839506173,1.56032437666425
9165,ULTRA BEVERAGE COMPANY LLP,27275,Jos Phelps Insignia 13,275.16,409.99,1500,9,2476.44,0,0,0,0,68054.7,-2476.44,-inf,0,0
4425,MARTIGNETTI COMPANIES,27700,Chene Bleu Abelard,58.93,88.99,750,42,2475.06,1,88.99,88.99,0.11,144929.24,-2386.07,-2681.27879537027,0.0238095238095238,0.0359546839268543
4425,MARTIGNETTI COMPANIES,25009,St Supery Dollarhide Cab Svg,52.62,79.99,750,47,2473.14,34,2719.66,1839.77,3.76,144929.24,246.52,9.06436834016015,0.723404255319149,1.09967895064574
4425,MARTIGNETTI COMPANIES,25382,Drouhin Laforet Red Bourgog,12.24,17.99,750,202,2472.48,243,4371.57,2194.78,27.06,144929.24,1899.09,43.4418298231528,1.2029702970297,1.76809114735003
4425,MARTIGNETTI COMPANIES,27198,Buena Vista Ch Napa Vly Cab,29.41,44.99,750,84,2470.44,65,2924.35,2024.55,7.2,144929.24,453.91,15.5217398738181,0.773809523809524,1.1837365003805
4692,KOBRAND CORPORATION,27562,Taylor Fladgate 1985 Porto,107.38,159.99,750,23,2469.74,15,2399.85,1439.91,1.66,9139.38,-69.8899999999994,-2.91226534991768,0.652173913043478,0.971701474649154
8735,SURVILLE ENTERPRISES CORP,17340,Chops & Burgers Bordeaux,5.26,7.99,750,469,2466.94,456,4661.44,2499.5,50.7,263.32,2194.5,47.0777270543008,0.97228144989339,1.88956358889961
90024,VINILANDIA USA,26234,Varner Pnt Nr Los Alamos,17.12,24.99,750,144,2465.28,29,724.71,449.82,3.22,2802.64,-1740.57,-240.174690565882,0.201388888888889,0.293966608255452
4425,MARTIGNETTI COMPANIES,28029,DLD Syrah -Les Gosses,20.54,29.99,750,120,2464.8,0,0,0,0,144929.24,-2464.8,-inf,0,0
1587,VINEYARD BRANDS INC,16795,Salon Brut Bl de Bl 97,189.54,289.99,750,13,2464.02,18,5219.82,2899.9,2.02,6070.09,2755.8,52.7949239628953,1.38461538461538,2.11841624662137
2000,SOUTHERN GLAZERS W&S OF NE,27493,F Coppola Wizard of Oz Merlt,14.66,21.99,750,168,2462.88,66,1451.34,1143.48,7.29,19016.59,-1011.54,-69.6969696969697,0.392857142857143,0.589285714285714
10754,PERFECTA WINES,21000,Bonpas Ch du Pape Rouge Rsv,27.62,42.99,750,89,2458.18,141,5976.59,3480.17,15.66,28720.52,3518.41,58.8698572262779,1.58426966292135,2.43130690185422
4425,MARTIGNETTI COMPANIES,38392,Ch de Lascaux Rouge Langued,11.99,17.99,750,205,2457.95,135,2428.65,1403.22,14.97,144929.24,-29.2999999999997,-1.2064315566261,0.658536585365854,0.988079497141927
10754,PERFECTA WINES,38106,Canyon Oaks Merlot Cal,3.92,5.99,750,627,2457.84,624,3737.76,293.51,70.19,28720.52,1279.92,34.2429690509824,0.995215311004785,1.52074992676496
1392,CONSTELLATION BRANDS INC,17914,Thorny Rose Red,6.2,8.99,750,396,2455.2,406,3791.94,2813,44.89,79528.99,1336.74,35.2521400655074,1.02525252525253,1.54445259042033
2242,DELICATO VINEYARDS INC,16246,Domino Chard,5.47,7.99,1500,448,2450.56,443,3539.57,1022.72,99.48,7982.65,1089.01,30.7667315521377,0.988839285714286,1.44439230216767
10754,PERFECTA WINES,27320,W Selyum Pnt Nr Sonoma Cst,40.81,59.99,750,60,2448.6,12,719.88,479.92,1.34,28720.52,-1728.72,-240.140023337223,0.2,0.293996569468268
4425,MARTIGNETTI COMPANIES,26479,Ch Haut Lariveau Fronsac,20.4,29.99,750,120,2448,50,1499.5,1229.59,5.51,144929.24,-948.5,-63.2544181393798,0.416666666666667,0.612540849673203
10754,PERFECTA WINES,27723,Mommessin Morgon Les Charmes,17,24.99,750,144,2448,23,574.77,449.82,2.54,28720.52,-1873.23,-325.909494232476,0.159722222222222,0.234791666666667
4425,MARTIGNETTI COMPANIES,44411,Tablas Crk Cotes de Tabls Rg,19.73,29.99,750,124,2446.52,58,1739.42,719.76,6.49,144929.24,-707.1,-40.6514815283256,0.467741935483871,0.710977224792767
2000,SOUTHERN GLAZERS W&S OF NE,27492,F Coppola Cab S King Kong DC,14.56,21.99,750,168,2446.08,82,1803.18,1407.36,9.05,19016.59,-642.9,-35.6536785013144,0.488095238095238,0.737171310832025
4425,MARTIGNETTI COMPANIES,23663,Higher Ground Pinot Noir,8.49,12.99,750,288,2445.12,264,3429.36,480.63,29.72,144929.24,984.24,28.7003989082511,0.916666666666667,1.40253239104829
4425,MARTIGNETTI COMPANIES,3873,FAIR Quinoa Vodka,19.52,24.99,750,125,2440,15,374.85,149.94,11.82,144929.24,-2065.15,-550.927037481659,0.12,0.153627049180328
12546,JIM BEAM BRANDS COMPANY,551,Cruzan Aged Light Rum,8.59,10.99,750,284,2439.56,275,3022.25,1813.35,216.81,123880.97,582.69,19.2800066175862,0.96830985915493,1.23885044844152
2000,SOUTHERN WINE & SPIRITS NE,26939,Ramos Pinto 10-Yr Tawny Red,22.57,43.99,750,108,2437.56,113,4668.87,4057.02,12.45,19016.59,2231.31,47.7912214304532,1.0462962962963,1.91538669817358
7153,PINE STATE TRADING CO,24408,Chapelle de Bastion Picpoul,6.8,9.99,750,358,2434.4,307,3066.93,1868.13,34.08,15884.82,632.53,20.6242072691584,0.857541899441341,1.25982993756162
8663,STAR INDUSTRIES INC.,2193,Donegal Irish Whiskey,16.41,24.99,750,148,2428.68,414,7770.86,4484.62,326.24,12.44,5342.18,68.7463163665283,2.7972972972973,3.19962284039067
9165,ULTRA BEVERAGE COMPANY LLP,3413,Gerston Vintage Scotch,202.2,274.99,750,12,2426.4,1,274.99,274.99,0.79,68054.7,-2151.41,-782.359358522128,0.0833333333333333,0.11333250906693
9552,M S WALKER INC,23527,Santa Maria Alla Pieve Valpo,51.61,79.99,750,47,2425.67,44,3387.56,2323.7,4.87,55551.82,961.89,28.3947738195043,0.936170212765958,1.39654610891012
660,SAZERAC NORTH AMERICA INC.,865,Montezuma Tequila White,5.5,6.99,1000,441,2425.5,475,3795.25,1022.72,498.75,17932.33,1369.75,36.0911665898162,1.07709750566893,1.56472892187178
9165,ULTRA BEVERAGE COMPANY LLP,15349,Itami Onigoroshi Junmal Shu,5.26,7.99,300,461,2424.86,393,3140.07,1645.94,16.91,68054.7,715.21,22.7768807701739,0.852494577006508,1.29494898674563
9165,ULTRA BEVERAGE COMPANY LLP,25585,Rex Hill Williamette Pnt Nr,21.08,30.99,750,115,2424.2,106,3115.94,1089.63,11.84,68054.7,691.74,22.2000423628183,0.921739130434783,1.28534774358551
90047,CRUSH WINES,42676,Kistler Chard Sonma Mountain,36.18,54.99,750,67,2424.06,38,2089.62,879.84,4.24,1457.73,-334.44,-16.0048238435697,0.567164179104478,0.862033117992129
7255,PSP WINES,24845,Mureda Svgn Bl Organic,7.48,10.99,750,324,2423.52,59,530.41,350.61,6.54,648.71,-1893.11,-356.914462397014,0.182098765432099,0.218859345084835
